day,month,quarter,year,category,item,price
4,1,1,2020,Ebooks,Fiction,32
4,1,1,2020,Ebooks,Fiction,11
4,1,1,2020,Ebooks,Technical,38
4,1,1,2020,Electronics,Mobile,874
4,1,1,2020,Electronics,Tablet,761
4,1,1,2020,Ebooks,Self Help,35
4,1,1,2020,Electronics,Laptop,591
4,1,1,2020,Ebooks,Fiction,42
4,1,1,2020,Music,Pop,11
4,1,1,2020,Music,Pop,10
4,1,1,2020,Ebooks,Fiction,43
4,1,1,2020,Music,Pop,9
4,1,1,2020,Ebooks,Technical,42
4,1,1,2020,Electronics,Laptop,1487
4,1,1,2020,Ebooks,Self Help,39
4,1,1,2020,Ebooks,Self Help,23
4,1,1,2020,Music,Classical,14
4,1,1,2020,Electronics,Mobile,783
4,1,1,2020,Ebooks,Self Help,17
4,1,1,2020,Electronics,Tablet,860
4,1,1,2020,Electronics,Tablet,1100
4,1,1,2020,Ebooks,Self Help,16
4,1,1,2020,Music,Classical,15
4,1,1,2020,Ebooks,Technical,13
4,1,1,2020,Music,Pop,10
4,1,1,2020,Music,Classical,13
4,1,1,2020,Electronics,Mobile,650
4,1,1,2020,Electronics,Mobile,1379
4,1,1,2020,Electronics,Mobile,712
4,1,1,2020,Ebooks,Fiction,35
4,1,1,2020,Electronics,Laptop,934
4,1,1,2020,Music,Classical,9
4,1,1,2020,Ebooks,Fiction,21
4,1,1,2020,Ebooks,Fiction,32
4,1,1,2020,Electronics,Tablet,1453
4,1,1,2020,Ebooks,Self Help,42
4,1,1,2020,Ebooks,Technical,27
4,1,1,2020,Music,Pop,9
4,1,1,2020,Electronics,Tablet,943
4,1,1,2020,Music,Pop,9
4,1,1,2020,Electronics,Mobile,781
4,1,1,2020,Ebooks,Fiction,32
4,1,1,2020,Ebooks,Self Help,43
5,1,1,2020,Electronics,Mobile,1456
5,1,1,2020,Ebooks,Technical,39
5,1,1,2020,Ebooks,Fiction,36
5,1,1,2020,Ebooks,Technical,24
5,1,1,2020,Electronics,Laptop,891
5,1,1,2020,Ebooks,Technical,43
5,1,1,2020,Electronics,Laptop,929
5,1,1,2020,Music,Classical,11
5,1,1,2020,Music,Classical,12
5,1,1,2020,Ebooks,Fiction,7
5,1,1,2020,Ebooks,Self Help,19
5,1,1,2020,Music,Pop,13
5,1,1,2020,Ebooks,Technical,44
5,1,1,2020,Electronics,Tablet,1356
5,1,1,2020,Ebooks,Self Help,37
5,1,1,2020,Music,Pop,11
5,1,1,2020,Music,Pop,11
5,1,1,2020,Electronics,Laptop,1277
5,1,1,2020,Ebooks,Self Help,24
5,1,1,2020,Electronics,Laptop,653
5,1,1,2020,Ebooks,Fiction,12
5,1,1,2020,Ebooks,Fiction,26
5,1,1,2020,Electronics,Tablet,532
5,1,1,2020,Electronics,Mobile,1001
5,1,1,2020,Ebooks,Technical,22
5,1,1,2020,Ebooks,Self Help,19
5,1,1,2020,Ebooks,Fiction,24
5,1,1,2020,Ebooks,Technical,14
5,1,1,2020,Electronics,Tablet,834
5,1,1,2020,Electronics,Mobile,578
5,1,1,2020,Ebooks,Self Help,10
5,1,1,2020,Ebooks,Fiction,33
5,1,1,2020,Ebooks,Fiction,17
5,1,1,2020,Ebooks,Technical,25
5,1,1,2020,Music,Pop,12
5,1,1,2020,Electronics,Tablet,1384
5,1,1,2020,Music,Classical,13
5,1,1,2020,Music,Classical,14
5,1,1,2020,Music,Pop,15
5,1,1,2020,Ebooks,Self Help,17
5,1,1,2020,Electronics,Laptop,552
5,1,1,2020,Ebooks,Fiction,24
5,1,1,2020,Ebooks,Self Help,18
5,1,1,2020,Music,Classical,13
5,1,1,2020,Ebooks,Technical,37
5,1,1,2020,Ebooks,Fiction,39
5,1,1,2020,Music,Classical,9
5,1,1,2020,Electronics,Tablet,1435
5,1,1,2020,Ebooks,Self Help,43
5,1,1,2020,Ebooks,Technical,9
5,1,1,2020,Electronics,Mobile,964
5,1,1,2020,Music,Pop,15
5,1,1,2020,Electronics,Laptop,799
5,1,1,2020,Electronics,Laptop,883
5,1,1,2020,Ebooks,Self Help,45
5,1,1,2020,Ebooks,Fiction,45
5,1,1,2020,Electronics,Mobile,1118
5,1,1,2020,Electronics,Laptop,697
5,1,1,2020,Music,Classical,9
5,1,1,2020,Ebooks,Technical,19
5,1,1,2020,Music,Pop,15
5,1,1,2020,Music,Classical,14
5,1,1,2020,Electronics,Tablet,1239
5,1,1,2020,Ebooks,Self Help,18
5,1,1,2020,Music,Classical,14
5,1,1,2020,Ebooks,Self Help,25
5,1,1,2020,Ebooks,Technical,18
5,1,1,2020,Electronics,Tablet,862
5,1,1,2020,Ebooks,Technical,17
5,1,1,2020,Music,Classical,12
5,1,1,2020,Electronics,Tablet,1405
5,1,1,2020,Music,Classical,15
5,1,1,2020,Music,Pop,12
5,1,1,2020,Ebooks,Technical,26
5,1,1,2020,Ebooks,Technical,13
5,1,1,2020,Music,Pop,10
5,1,1,2020,Ebooks,Technical,32
5,1,1,2020,Music,Classical,14
5,1,1,2020,Music,Pop,9
5,1,1,2020,Ebooks,Fiction,17
5,1,1,2020,Ebooks,Technical,25
5,1,1,2020,Electronics,Mobile,1346
5,1,1,2020,Music,Pop,10
5,1,1,2020,Ebooks,Fiction,24
5,1,1,2020,Electronics,Laptop,680
5,1,1,2020,Electronics,Mobile,1283
5,1,1,2020,Electronics,Tablet,954
5,1,1,2020,Ebooks,Technical,27
5,1,1,2020,Music,Pop,14
5,1,1,2020,Music,Classical,13
5,1,1,2020,Electronics,Tablet,887
5,1,1,2020,Ebooks,Technical,9
5,1,1,2020,Music,Pop,12
5,1,1,2020,Electronics,Laptop,1140
5,1,1,2020,Ebooks,Fiction,19
5,1,1,2020,Music,Pop,15
5,1,1,2020,Music,Classical,9
5,1,1,2020,Ebooks,Self Help,35
5,1,1,2020,Music,Classical,12
5,1,1,2020,Ebooks,Self Help,17
5,1,1,2020,Music,Classical,9
5,1,1,2020,Electronics,Laptop,1074
5,1,1,2020,Music,Classical,15
5,1,1,2020,Music,Classical,10
5,1,1,2020,Ebooks,Self Help,9
5,1,1,2020,Ebooks,Technical,45
5,1,1,2020,Music,Classical,12
5,1,1,2020,Electronics,Tablet,720
5,1,1,2020,Music,Pop,13
5,1,1,2020,Electronics,Mobile,1334
5,1,1,2020,Electronics,Mobile,798
5,1,1,2020,Music,Classical,15
5,1,1,2020,Ebooks,Technical,31
5,1,1,2020,Electronics,Laptop,1111
5,1,1,2020,Music,Classical,10
5,1,1,2020,Music,Pop,15
5,1,1,2020,Electronics,Laptop,1171
5,1,1,2020,Music,Classical,11
5,1,1,2020,Music,Classical,12
5,1,1,2020,Electronics,Mobile,739
5,1,1,2020,Electronics,Tablet,1235
5,1,1,2020,Ebooks,Self Help,36
5,1,1,2020,Music,Classical,13
5,1,1,2020,Ebooks,Technical,11
5,1,1,2020,Ebooks,Self Help,28
5,1,1,2020,Electronics,Laptop,1175
5,1,1,2020,Ebooks,Fiction,10
5,1,1,2020,Music,Pop,12
5,1,1,2020,Music,Pop,13
5,1,1,2020,Ebooks,Self Help,39
5,1,1,2020,Ebooks,Technical,31
5,1,1,2020,Ebooks,Fiction,34
5,1,1,2020,Ebooks,Technical,16
5,1,1,2020,Ebooks,Fiction,19
5,1,1,2020,Music,Classical,11
5,1,1,2020,Music,Classical,15
5,1,1,2020,Music,Pop,12
5,1,1,2020,Electronics,Tablet,613
5,1,1,2020,Electronics,Mobile,900
5,1,1,2020,Ebooks,Technical,23
5,1,1,2020,Music,Classical,13
5,1,1,2020,Music,Classical,9
5,1,1,2020,Ebooks,Fiction,7
5,1,1,2020,Ebooks,Technical,41
5,1,1,2020,Electronics,Laptop,1297
5,1,1,2020,Ebooks,Fiction,37
5,1,1,2020,Music,Classical,13
5,1,1,2020,Music,Classical,13
5,1,1,2020,Music,Classical,13
5,1,1,2020,Ebooks,Technical,26
5,1,1,2020,Ebooks,Fiction,11
5,1,1,2020,Ebooks,Fiction,20
5,1,1,2020,Ebooks,Technical,17
5,1,1,2020,Music,Classical,9
5,1,1,2020,Music,Pop,14
5,1,1,2020,Music,Classical,12
5,1,1,2020,Music,Classical,9
5,1,1,2020,Ebooks,Fiction,29
5,1,1,2020,Music,Classical,9
5,1,1,2020,Ebooks,Self Help,37
5,1,1,2020,Music,Classical,11
5,1,1,2020,Ebooks,Technical,35
5,1,1,2020,Ebooks,Technical,36
5,1,1,2020,Music,Pop,9
5,1,1,2020,Ebooks,Self Help,39
5,1,1,2020,Electronics,Tablet,1484
5,1,1,2020,Electronics,Mobile,901
5,1,1,2020,Music,Pop,9
5,1,1,2020,Electronics,Laptop,1213
5,1,1,2020,Electronics,Tablet,773
5,1,1,2020,Electronics,Laptop,975
5,1,1,2020,Ebooks,Technical,13
5,1,1,2020,Music,Pop,14
5,1,1,2020,Music,Pop,15
5,1,1,2020,Electronics,Mobile,527
5,1,1,2020,Music,Pop,11
5,1,1,2020,Music,Classical,12
5,1,1,2020,Electronics,Mobile,764
5,1,1,2020,Ebooks,Fiction,14
5,1,1,2020,Music,Classical,15
5,1,1,2020,Ebooks,Self Help,32
6,1,1,2020,Music,Pop,15
6,1,1,2020,Music,Classical,13
6,1,1,2020,Electronics,Laptop,550
6,1,1,2020,Electronics,Laptop,1370
6,1,1,2020,Music,Pop,12
6,1,1,2020,Ebooks,Fiction,10
6,1,1,2020,Music,Classical,9
6,1,1,2020,Music,Classical,14
6,1,1,2020,Electronics,Mobile,726
6,1,1,2020,Electronics,Laptop,1481
6,1,1,2020,Music,Pop,15
6,1,1,2020,Electronics,Mobile,586
6,1,1,2020,Electronics,Laptop,1214
6,1,1,2020,Electronics,Mobile,1465
6,1,1,2020,Music,Pop,15
6,1,1,2020,Ebooks,Self Help,25
6,1,1,2020,Ebooks,Self Help,24
6,1,1,2020,Electronics,Laptop,786
6,1,1,2020,Electronics,Mobile,999
6,1,1,2020,Electronics,Mobile,524
6,1,1,2020,Electronics,Mobile,515
6,1,1,2020,Music,Classical,12
6,1,1,2020,Music,Pop,15
6,1,1,2020,Music,Pop,10
6,1,1,2020,Music,Pop,12
6,1,1,2020,Electronics,Mobile,1071
6,1,1,2020,Ebooks,Self Help,26
6,1,1,2020,Music,Pop,12
6,1,1,2020,Music,Pop,9
6,1,1,2020,Music,Pop,15
6,1,1,2020,Ebooks,Technical,44
6,1,1,2020,Music,Classical,12
6,1,1,2020,Electronics,Laptop,619
6,1,1,2020,Electronics,Laptop,1053
6,1,1,2020,Electronics,Mobile,1038
6,1,1,2020,Music,Pop,14
6,1,1,2020,Ebooks,Fiction,19
6,1,1,2020,Music,Classical,15
6,1,1,2020,Music,Pop,11
6,1,1,2020,Electronics,Laptop,1052
6,1,1,2020,Electronics,Laptop,1023
6,1,1,2020,Ebooks,Technical,28
6,1,1,2020,Ebooks,Technical,25
6,1,1,2020,Electronics,Mobile,1452
6,1,1,2020,Music,Pop,10
6,1,1,2020,Music,Pop,9
6,1,1,2020,Ebooks,Fiction,18
6,1,1,2020,Ebooks,Fiction,12
6,1,1,2020,Electronics,Tablet,551
6,1,1,2020,Ebooks,Technical,31
6,1,1,2020,Electronics,Mobile,566
6,1,1,2020,Electronics,Laptop,951
6,1,1,2020,Electronics,Mobile,1406
6,1,1,2020,Music,Pop,13
6,1,1,2020,Music,Classical,11
6,1,1,2020,Electronics,Mobile,522
6,1,1,2020,Electronics,Laptop,1146
6,1,1,2020,Ebooks,Fiction,26
6,1,1,2020,Ebooks,Technical,36
6,1,1,2020,Electronics,Laptop,1009
6,1,1,2020,Ebooks,Fiction,24
6,1,1,2020,Ebooks,Self Help,37
6,1,1,2020,Electronics,Tablet,1277
6,1,1,2020,Electronics,Laptop,1211
6,1,1,2020,Ebooks,Self Help,38
6,1,1,2020,Music,Classical,13
6,1,1,2020,Ebooks,Self Help,12
6,1,1,2020,Electronics,Laptop,1170
6,1,1,2020,Music,Pop,12
6,1,1,2020,Electronics,Tablet,615
6,1,1,2020,Electronics,Mobile,641
6,1,1,2020,Electronics,Tablet,1400
6,1,1,2020,Ebooks,Fiction,28
6,1,1,2020,Ebooks,Fiction,8
6,1,1,2020,Ebooks,Self Help,27
6,1,1,2020,Ebooks,Fiction,26
6,1,1,2020,Music,Classical,10
6,1,1,2020,Ebooks,Self Help,24
6,1,1,2020,Electronics,Laptop,900
6,1,1,2020,Electronics,Mobile,1027
6,1,1,2020,Ebooks,Fiction,38
6,1,1,2020,Electronics,Laptop,1055
6,1,1,2020,Ebooks,Technical,28
6,1,1,2020,Electronics,Mobile,1116
6,1,1,2020,Electronics,Tablet,1028
6,1,1,2020,Electronics,Tablet,1459
6,1,1,2020,Electronics,Tablet,1279
6,1,1,2020,Ebooks,Fiction,44
6,1,1,2020,Electronics,Tablet,593
6,1,1,2020,Electronics,Mobile,948
6,1,1,2020,Ebooks,Technical,22
6,1,1,2020,Ebooks,Technical,32
6,1,1,2020,Ebooks,Self Help,13
6,1,1,2020,Ebooks,Self Help,18
6,1,1,2020,Electronics,Laptop,766
6,1,1,2020,Electronics,Tablet,1298
6,1,1,2020,Ebooks,Self Help,27
6,1,1,2020,Music,Classical,14
6,1,1,2020,Music,Classical,15
6,1,1,2020,Electronics,Mobile,917
6,1,1,2020,Electronics,Mobile,700
6,1,1,2020,Electronics,Laptop,701
6,1,1,2020,Music,Classical,13
6,1,1,2020,Music,Pop,10
6,1,1,2020,Music,Pop,15
6,1,1,2020,Electronics,Laptop,543
6,1,1,2020,Electronics,Mobile,621
6,1,1,2020,Music,Classical,13
6,1,1,2020,Ebooks,Self Help,7
6,1,1,2020,Music,Classical,15
6,1,1,2020,Electronics,Laptop,928
6,1,1,2020,Ebooks,Self Help,39
6,1,1,2020,Music,Pop,11
6,1,1,2020,Ebooks,Technical,33
6,1,1,2020,Electronics,Tablet,821
6,1,1,2020,Ebooks,Self Help,31
6,1,1,2020,Ebooks,Fiction,15
6,1,1,2020,Ebooks,Technical,43
6,1,1,2020,Electronics,Mobile,1095
6,1,1,2020,Electronics,Mobile,1490
6,1,1,2020,Electronics,Tablet,795
6,1,1,2020,Music,Classical,15
6,1,1,2020,Music,Classical,11
6,1,1,2020,Electronics,Laptop,883
6,1,1,2020,Electronics,Laptop,845
6,1,1,2020,Ebooks,Self Help,32
6,1,1,2020,Ebooks,Self Help,9
6,1,1,2020,Electronics,Laptop,587
6,1,1,2020,Ebooks,Technical,15
6,1,1,2020,Music,Pop,12
6,1,1,2020,Ebooks,Fiction,32
6,1,1,2020,Ebooks,Fiction,44
6,1,1,2020,Ebooks,Technical,13
6,1,1,2020,Electronics,Tablet,630
6,1,1,2020,Electronics,Laptop,1296
6,1,1,2020,Electronics,Laptop,627
6,1,1,2020,Electronics,Laptop,837
6,1,1,2020,Electronics,Mobile,1451
6,1,1,2020,Music,Classical,13
6,1,1,2020,Ebooks,Self Help,15
6,1,1,2020,Music,Classical,9
6,1,1,2020,Music,Pop,12
6,1,1,2020,Electronics,Mobile,641
6,1,1,2020,Music,Pop,10
6,1,1,2020,Ebooks,Fiction,34
6,1,1,2020,Music,Classical,13
6,1,1,2020,Ebooks,Self Help,30
6,1,1,2020,Electronics,Mobile,1089
6,1,1,2020,Ebooks,Self Help,37
6,1,1,2020,Electronics,Laptop,1011
6,1,1,2020,Ebooks,Self Help,32
6,1,1,2020,Ebooks,Technical,41
6,1,1,2020,Ebooks,Self Help,44
6,1,1,2020,Music,Pop,9
6,1,1,2020,Music,Pop,12
6,1,1,2020,Ebooks,Technical,45
6,1,1,2020,Ebooks,Self Help,23
6,1,1,2020,Ebooks,Self Help,45
6,1,1,2020,Music,Classical,15
6,1,1,2020,Ebooks,Technical,45
6,1,1,2020,Ebooks,Self Help,11
6,1,1,2020,Music,Classical,10
6,1,1,2020,Ebooks,Fiction,36
6,1,1,2020,Music,Pop,9
6,1,1,2020,Ebooks,Technical,33
6,1,1,2020,Ebooks,Fiction,33
6,1,1,2020,Ebooks,Fiction,17
6,1,1,2020,Ebooks,Fiction,39
6,1,1,2020,Electronics,Mobile,976
6,1,1,2020,Electronics,Mobile,865
6,1,1,2020,Electronics,Mobile,523
6,1,1,2020,Ebooks,Technical,22
6,1,1,2020,Music,Pop,11
6,1,1,2020,Electronics,Mobile,817
6,1,1,2020,Music,Pop,10
6,1,1,2020,Music,Classical,11
6,1,1,2020,Ebooks,Technical,9
6,1,1,2020,Electronics,Tablet,1103
6,1,1,2020,Ebooks,Fiction,39
6,1,1,2020,Music,Pop,13
6,1,1,2020,Electronics,Mobile,728
6,1,1,2020,Electronics,Mobile,931
6,1,1,2020,Electronics,Tablet,1240
6,1,1,2020,Music,Classical,10
6,1,1,2020,Electronics,Tablet,1275
6,1,1,2020,Music,Pop,10
6,1,1,2020,Music,Classical,12
7,1,1,2020,Ebooks,Fiction,11
7,1,1,2020,Electronics,Laptop,577
7,1,1,2020,Ebooks,Fiction,35
7,1,1,2020,Electronics,Mobile,777
7,1,1,2020,Ebooks,Fiction,39
7,1,1,2020,Electronics,Mobile,1111
7,1,1,2020,Music,Classical,10
7,1,1,2020,Music,Classical,14
7,1,1,2020,Music,Pop,9
7,1,1,2020,Electronics,Tablet,718
7,1,1,2020,Ebooks,Self Help,25
7,1,1,2020,Electronics,Mobile,1348
7,1,1,2020,Electronics,Mobile,552
7,1,1,2020,Music,Pop,15
7,1,1,2020,Ebooks,Self Help,37
7,1,1,2020,Ebooks,Self Help,43
7,1,1,2020,Music,Classical,9
7,1,1,2020,Ebooks,Fiction,22
7,1,1,2020,Ebooks,Technical,39
7,1,1,2020,Music,Pop,10
7,1,1,2020,Ebooks,Fiction,37
7,1,1,2020,Electronics,Tablet,1314
7,1,1,2020,Ebooks,Self Help,26
7,1,1,2020,Electronics,Laptop,1210
7,1,1,2020,Electronics,Mobile,571
7,1,1,2020,Electronics,Laptop,512
7,1,1,2020,Ebooks,Self Help,42
7,1,1,2020,Electronics,Mobile,927
7,1,1,2020,Music,Classical,10
7,1,1,2020,Ebooks,Technical,12
7,1,1,2020,Ebooks,Technical,19
7,1,1,2020,Music,Classical,14
7,1,1,2020,Ebooks,Fiction,45
7,1,1,2020,Ebooks,Self Help,36
7,1,1,2020,Electronics,Tablet,904
7,1,1,2020,Electronics,Laptop,904
7,1,1,2020,Ebooks,Fiction,16
7,1,1,2020,Electronics,Tablet,687
7,1,1,2020,Electronics,Tablet,636
7,1,1,2020,Electronics,Laptop,1059
7,1,1,2020,Ebooks,Fiction,22
7,1,1,2020,Electronics,Laptop,1070
7,1,1,2020,Ebooks,Self Help,23
7,1,1,2020,Ebooks,Fiction,33
7,1,1,2020,Ebooks,Technical,43
7,1,1,2020,Ebooks,Technical,20
7,1,1,2020,Music,Pop,10
7,1,1,2020,Electronics,Mobile,732
7,1,1,2020,Music,Pop,12
7,1,1,2020,Music,Classical,12
7,1,1,2020,Ebooks,Fiction,9
7,1,1,2020,Electronics,Mobile,1389
7,1,1,2020,Electronics,Mobile,1447
7,1,1,2020,Music,Pop,9
7,1,1,2020,Music,Pop,12
7,1,1,2020,Ebooks,Self Help,39
7,1,1,2020,Music,Pop,13
7,1,1,2020,Electronics,Laptop,1242
7,1,1,2020,Music,Classical,10
7,1,1,2020,Electronics,Tablet,1107
7,1,1,2020,Music,Pop,9
7,1,1,2020,Music,Classical,14
7,1,1,2020,Ebooks,Fiction,37
7,1,1,2020,Music,Pop,11
7,1,1,2020,Electronics,Mobile,1267
7,1,1,2020,Electronics,Tablet,1172
7,1,1,2020,Electronics,Mobile,1168
7,1,1,2020,Ebooks,Self Help,25
7,1,1,2020,Ebooks,Technical,30
7,1,1,2020,Music,Pop,12
7,1,1,2020,Ebooks,Technical,26
7,1,1,2020,Ebooks,Fiction,45
7,1,1,2020,Electronics,Mobile,1495
7,1,1,2020,Ebooks,Fiction,22
7,1,1,2020,Electronics,Tablet,838
7,1,1,2020,Music,Pop,11
7,1,1,2020,Ebooks,Fiction,13
7,1,1,2020,Ebooks,Technical,32
7,1,1,2020,Electronics,Mobile,523
7,1,1,2020,Music,Classical,11
7,1,1,2020,Electronics,Tablet,866
7,1,1,2020,Ebooks,Technical,22
7,1,1,2020,Music,Classical,9
7,1,1,2020,Electronics,Laptop,1104
7,1,1,2020,Music,Classical,9
7,1,1,2020,Ebooks,Fiction,26
7,1,1,2020,Music,Classical,9
7,1,1,2020,Electronics,Tablet,1033
7,1,1,2020,Music,Pop,11
7,1,1,2020,Music,Classical,14
7,1,1,2020,Electronics,Tablet,1283
7,1,1,2020,Ebooks,Technical,37
7,1,1,2020,Music,Pop,14
7,1,1,2020,Electronics,Laptop,985
7,1,1,2020,Electronics,Laptop,963
7,1,1,2020,Ebooks,Self Help,21
7,1,1,2020,Ebooks,Fiction,12
7,1,1,2020,Ebooks,Self Help,13
7,1,1,2020,Music,Pop,15
7,1,1,2020,Music,Pop,15
7,1,1,2020,Electronics,Tablet,511
7,1,1,2020,Electronics,Tablet,1399
7,1,1,2020,Music,Classical,12
7,1,1,2020,Music,Classical,10
7,1,1,2020,Electronics,Mobile,640
7,1,1,2020,Electronics,Mobile,1027
7,1,1,2020,Ebooks,Self Help,36
7,1,1,2020,Electronics,Mobile,929
7,1,1,2020,Electronics,Tablet,864
7,1,1,2020,Ebooks,Technical,13
7,1,1,2020,Electronics,Tablet,503
7,1,1,2020,Music,Pop,11
7,1,1,2020,Ebooks,Fiction,7
7,1,1,2020,Ebooks,Technical,23
7,1,1,2020,Music,Classical,14
7,1,1,2020,Music,Classical,14
7,1,1,2020,Ebooks,Technical,14
7,1,1,2020,Ebooks,Self Help,33
7,1,1,2020,Electronics,Mobile,1416
7,1,1,2020,Ebooks,Fiction,11
7,1,1,2020,Ebooks,Technical,20
7,1,1,2020,Music,Classical,10
7,1,1,2020,Ebooks,Self Help,38
7,1,1,2020,Music,Pop,14
7,1,1,2020,Ebooks,Technical,11
7,1,1,2020,Ebooks,Technical,7
7,1,1,2020,Ebooks,Fiction,8
7,1,1,2020,Music,Pop,13
7,1,1,2020,Electronics,Laptop,1409
7,1,1,2020,Ebooks,Self Help,14
7,1,1,2020,Music,Pop,15
7,1,1,2020,Electronics,Mobile,1046
7,1,1,2020,Ebooks,Technical,27
7,1,1,2020,Electronics,Tablet,1282
7,1,1,2020,Ebooks,Fiction,9
7,1,1,2020,Ebooks,Self Help,27
7,1,1,2020,Ebooks,Technical,45
7,1,1,2020,Music,Pop,15
7,1,1,2020,Ebooks,Technical,16
7,1,1,2020,Ebooks,Self Help,38
7,1,1,2020,Electronics,Tablet,1325
7,1,1,2020,Electronics,Mobile,984
7,1,1,2020,Electronics,Laptop,785
7,1,1,2020,Electronics,Tablet,1276
7,1,1,2020,Music,Classical,14
7,1,1,2020,Ebooks,Technical,8
7,1,1,2020,Music,Pop,10
7,1,1,2020,Ebooks,Fiction,36
7,1,1,2020,Electronics,Mobile,1100
7,1,1,2020,Electronics,Laptop,1303
7,1,1,2020,Electronics,Laptop,579
7,1,1,2020,Music,Pop,12
7,1,1,2020,Electronics,Mobile,929
7,1,1,2020,Ebooks,Self Help,14
7,1,1,2020,Music,Pop,11
7,1,1,2020,Ebooks,Self Help,19
7,1,1,2020,Electronics,Mobile,769
7,1,1,2020,Electronics,Laptop,528
7,1,1,2020,Music,Pop,11
7,1,1,2020,Music,Classical,10
7,1,1,2020,Ebooks,Self Help,30
7,1,1,2020,Ebooks,Technical,39
7,1,1,2020,Ebooks,Self Help,17
7,1,1,2020,Music,Pop,14
7,1,1,2020,Ebooks,Technical,28
7,1,1,2020,Music,Classical,9
7,1,1,2020,Ebooks,Technical,28
7,1,1,2020,Music,Classical,14
7,1,1,2020,Electronics,Laptop,1013
7,1,1,2020,Music,Pop,10
7,1,1,2020,Electronics,Laptop,1119
7,1,1,2020,Electronics,Mobile,1262
7,1,1,2020,Electronics,Tablet,1219
7,1,1,2020,Music,Classical,14
7,1,1,2020,Ebooks,Self Help,41
8,1,1,2020,Electronics,Mobile,1096
8,1,1,2020,Electronics,Laptop,1332
8,1,1,2020,Electronics,Tablet,1325
8,1,1,2020,Ebooks,Self Help,21
8,1,1,2020,Electronics,Tablet,861
8,1,1,2020,Ebooks,Self Help,21
8,1,1,2020,Electronics,Tablet,852
8,1,1,2020,Music,Classical,12
8,1,1,2020,Electronics,Tablet,1048
8,1,1,2020,Ebooks,Fiction,30
8,1,1,2020,Ebooks,Fiction,24
8,1,1,2020,Music,Classical,9
8,1,1,2020,Ebooks,Self Help,10
8,1,1,2020,Music,Classical,12
8,1,1,2020,Music,Classical,12
8,1,1,2020,Ebooks,Technical,16
8,1,1,2020,Ebooks,Fiction,13
8,1,1,2020,Music,Classical,10
8,1,1,2020,Electronics,Laptop,1212
8,1,1,2020,Ebooks,Technical,40
8,1,1,2020,Music,Classical,15
8,1,1,2020,Music,Pop,10
8,1,1,2020,Electronics,Laptop,797
8,1,1,2020,Music,Pop,14
8,1,1,2020,Ebooks,Technical,14
8,1,1,2020,Ebooks,Technical,14
8,1,1,2020,Electronics,Mobile,1167
8,1,1,2020,Electronics,Mobile,626
8,1,1,2020,Electronics,Laptop,635
8,1,1,2020,Electronics,Tablet,636
8,1,1,2020,Ebooks,Fiction,19
8,1,1,2020,Music,Classical,12
8,1,1,2020,Electronics,Laptop,545
8,1,1,2020,Music,Classical,9
8,1,1,2020,Music,Pop,9
8,1,1,2020,Music,Classical,9
8,1,1,2020,Electronics,Laptop,614
8,1,1,2020,Electronics,Laptop,1092
8,1,1,2020,Music,Classical,13
8,1,1,2020,Ebooks,Self Help,34
8,1,1,2020,Music,Pop,10
8,1,1,2020,Electronics,Mobile,1288
8,1,1,2020,Ebooks,Self Help,44
8,1,1,2020,Ebooks,Self Help,35
8,1,1,2020,Music,Pop,14
8,1,1,2020,Music,Pop,12
8,1,1,2020,Electronics,Tablet,787
8,1,1,2020,Ebooks,Fiction,43
8,1,1,2020,Ebooks,Self Help,27
8,1,1,2020,Electronics,Laptop,907
8,1,1,2020,Ebooks,Self Help,27
8,1,1,2020,Ebooks,Self Help,11
8,1,1,2020,Electronics,Tablet,845
8,1,1,2020,Ebooks,Self Help,22
8,1,1,2020,Music,Pop,11
8,1,1,2020,Music,Classical,10
8,1,1,2020,Music,Pop,9
8,1,1,2020,Electronics,Tablet,748
8,1,1,2020,Ebooks,Self Help,12
8,1,1,2020,Ebooks,Technical,16
8,1,1,2020,Ebooks,Technical,34
8,1,1,2020,Electronics,Tablet,812
8,1,1,2020,Electronics,Tablet,1218
8,1,1,2020,Music,Pop,15
8,1,1,2020,Electronics,Mobile,857
8,1,1,2020,Electronics,Mobile,616
8,1,1,2020,Ebooks,Technical,15
8,1,1,2020,Ebooks,Self Help,9
8,1,1,2020,Electronics,Mobile,1350
8,1,1,2020,Music,Pop,9
8,1,1,2020,Ebooks,Technical,23
8,1,1,2020,Electronics,Tablet,1210
8,1,1,2020,Electronics,Tablet,1275
8,1,1,2020,Ebooks,Fiction,24
8,1,1,2020,Electronics,Laptop,1460
8,1,1,2020,Music,Classical,13
8,1,1,2020,Ebooks,Technical,15
8,1,1,2020,Ebooks,Self Help,15
8,1,1,2020,Music,Classical,9
8,1,1,2020,Electronics,Mobile,747
8,1,1,2020,Electronics,Laptop,1040
8,1,1,2020,Ebooks,Technical,14
8,1,1,2020,Electronics,Tablet,890
8,1,1,2020,Ebooks,Technical,38
8,1,1,2020,Electronics,Mobile,835
8,1,1,2020,Music,Classical,10
8,1,1,2020,Music,Pop,9
8,1,1,2020,Ebooks,Technical,10
8,1,1,2020,Music,Classical,13
8,1,1,2020,Music,Pop,10
8,1,1,2020,Ebooks,Fiction,43
8,1,1,2020,Electronics,Laptop,829
8,1,1,2020,Ebooks,Self Help,12
8,1,1,2020,Music,Pop,10
8,1,1,2020,Ebooks,Technical,36
8,1,1,2020,Electronics,Laptop,629
